date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:57:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:32%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2rfz374w/9wnl5.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2rfz374w/9wnl5.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:32	8016/8016	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221f50-64868f17-628092b;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2rfz374w/9wnl5.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2rfz374w/9wnl5.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:33%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/km9xf1ma/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/km9xf1ma/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:33	44174/44174	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ac8f-64868f16-5c00066;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/km9xf1ma/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/km9xf1ma/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:33%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/cy5eijx/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/cy5eijx/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:33	2233/2233	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228b9-64868f16-5400877;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/cy5eijx/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/cy5eijx/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:33%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1mr4za3/9wnl3.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1mr4za3/9wnl3.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	11675/11675	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222d9b-64868f15-4c000d3;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1mr4za3/9wnl3.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1mr4za3/9wnl3.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:34%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2dfwa7k5/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2dfwa7k5/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	2347/2347	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2292b-64868f14-44000b7;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2dfwa7k5/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2dfwa7k5/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:34%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23x4fmtx/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23x4fmtx/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:34	4918/4918	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221336-64868f14-3c05096;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23x4fmtx/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/23x4fmtx/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:35%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/l8p3yjdi/9wnl1.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/l8p3yjdi/9wnl1.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:35	45627/45627	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b23b-64868f13-2002103;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/l8p3yjdi/9wnl1.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/l8p3yjdi/9wnl1.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:35%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mbtyfmhq/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mbtyfmhq/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:35	12198/12198	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222fa6-64868f12-400b85;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mbtyfmhq/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mbtyfmhq/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:36%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm4yx1cd/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm4yx1cd/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:36	18034/18034	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22467e-64868f11-b0001eb;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm4yx1cd/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm4yx1cd/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:36%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:36	138894/138894	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2221e90-64868f11-a0000c9;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:36%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1px8gh2/9wnkn.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1px8gh2/9wnkn.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	2620/2620	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a3c-64868f0f-9400247;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1px8gh2/9wnkn.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/f1px8gh2/9wnkn.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:38%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9h6cm05p/9wnkn.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9h6cm05p/9wnkn.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	10610/10610	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222972-64868f0f-900020c;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9h6cm05p/9wnkn.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9h6cm05p/9wnkn.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:38%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:38	40585/40585	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229e89-64868f0e-4c0029e;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:39%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ot1i9i/9wnkl.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ot1i9i/9wnkl.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:39	7763/7763	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221e53-64868f0d-481b149;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ot1i9i/9wnkl.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ot1i9i/9wnkl.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:39%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g5sku9v1/9wnkl.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g5sku9v1/9wnkl.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:39	810/810	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2232a-64868f0d-4023712;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g5sku9v1/9wnkl.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g5sku9v1/9wnkl.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:39%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm530srd/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm530srd/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:40	17602/17602	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2244c2-64868f16-5800514;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm530srd/9wnl4.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lm530srd/9wnl4.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:40%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fdlulgn3/9wnl3.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fdlulgn3/9wnl3.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:40	41971/41971	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a3f3-64868f15-517d862;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fdlulgn3/9wnl3.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/fdlulgn3/9wnl3.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:40%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/1pv384zz/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/1pv384zz/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:41	2589/2589	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a1d-64868f14-4800a47;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/1pv384zz/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/1pv384zz/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:41%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ms4685/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ms4685/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:41	22735/22735	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258cf-64868f14-4000041;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ms4685/9wnl2.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/89ms4685/9wnl2.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:41%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g060nww/9wnl1.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g060nww/9wnl1.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:41	31090/31090	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%227972-64868f13-2c00e96;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g060nww/9wnl1.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/g060nww/9wnl1.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:42%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/kpaufkhf/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/kpaufkhf/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:42	9560/9560	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222558-64868f12-14c03cd;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/kpaufkhf/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/kpaufkhf/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:42%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/13ik0yhy/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/13ik0yhy/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:42	18876/18876	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2249bc-64868f12-b400043;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/13ik0yhy/9wnl0.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/13ik0yhy/9wnl0.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:42%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/e6lf6kfy/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/e6lf6kfy/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:43	1305/1305	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22519-64868f11-a4033f8;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/e6lf6kfy/9wnkp.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/e6lf6kfy/9wnkp.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:43%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lw76qhds/9wnko.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lw76qhds/9wnko.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:43	13561/13561	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2234f9-64868f10-9c00909;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lw76qhds/9wnko.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/lw76qhds/9wnko.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:43%20GMT	http://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9hx4cq1b/9wnko.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9hx4cq1b/9wnko.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:44	6360/6360	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2218d8-64868f10-9800355;gz%22	https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9hx4cq1b/9wnko.js	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/9hx4cq1b/9wnko.js	(from https://courses.ankurwarikoo.com/communication-fb/)
00:57:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:45%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2cuzkb4o/9wnkm.css)
00:57:46	259804/259804	---M--	200	added ('OK')	image/png	etag:%223f6dc-63674f94-4809725;;;%22	https://courses.ankurwarikoo.com/wp-content/uploads/2021/04/bg-new.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/uploads/2021/04/bg-new.png	(from https://courses.ankurwarikoo.com/wp-content/uploads/elementor/css/post-1411.css?ver=1686541008)
00:57:47	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-6333ef6e-8800e6e;;;%22	https://courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2cuzkb4o/9wnkm.css)
00:57:49	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:49%20GMT	https://courses.ankurwarikoo.com/communication-fb/Trident/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/Trident/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/6o4mi85w/9wnkn.js)
00:57:49	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:49%20GMT	https://courses.ankurwarikoo.com/communication-fb/$&/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/$&/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/3pf7hqe/9wnkn.js)
00:57:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:49%20GMT	https://courses.ankurwarikoo.com/communication-fb/c	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/c.7a.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
00:57:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:51%20GMT	https://courses.ankurwarikoo.com/communication-fb/b	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/b	(from https://connect.facebook.net/en_US/fbevents.js)
00:57:53	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:52%20GMT	https://courses.ankurwarikoo.com/communication-fb/POST	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/POST	(from https://connect.facebook.net/en_US/fbevents.js)
00:57:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:53%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/unlimited-elements-for-elementor/assets_libraries/owl-carousel-new/assets/owl.video.play.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/unlimited-elements-for-elementor/assets_libraries/owl-carousel-new/assets/owl.video.play.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/6z9kcviw/9wnkp.css)
00:57:54	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:54%20GMT	https://courses.ankurwarikoo.com/wp-content/plugins/unlimited-elements-for-elementor/assets_libraries/owl-carousel-new/assets/owl.video.play.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/unlimited-elements-for-elementor/assets_libraries/owl-carousel-new/assets/owl.video.play.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/6z9kcviw/9wnkp.css)
00:57:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jun%202023%2019:27:54%20GMT	http://courses.ankurwarikoo.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2aj26dc3/9wnkm.css)
00:57:55	547/547	---M--	200	added ('OK')	image/png	etag:%22223-60849729-a00f1b4;;;%22	https://courses.ankurwarikoo.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/2aj26dc3/9wnkm.css)
00:58:01	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:57%20GMT	https://courses.ankurwarikoo.com/communication-fb/Edge/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/Edge/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js)
00:58:01	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:57%20GMT	https://courses.ankurwarikoo.com/communication-fb/Firefox/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/Firefox/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js)
00:58:01	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:57%20GMT	https://courses.ankurwarikoo.com/communication-fb/Gecko/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/Gecko/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js)
00:58:01	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:27:58%20GMT	https://courses.ankurwarikoo.com/communication-fb/Version/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/Version/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js)
00:58:03	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:28:03%20GMT	https://courses.ankurwarikoo.com/communication-fb/version/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/version/index-2.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/mlwy9t39/9wnkp.js)
00:58:04	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:28:04%20GMT	https://courses.ankurwarikoo.com/communication-fb/-negative.svg	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/-negative.svg	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js)
00:58:06	217389/217389	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2019:28:05%20GMT	https://courses.ankurwarikoo.com/communication-fb/OPR/	C:/My%20Web%20Sites/course/courses.ankurwarikoo.com/communication-fb/OPR/index.html	(from https://courses.ankurwarikoo.com/wp-content/cache/wpfc-minified/7u9bthd5/9wnkm.js)
